jamendo_id,title,duration,artist_name,album_name,audio_download,vocalinstrumental,lang,gender,acousticelectric,speed,genres,instruments
78175,Track 1 Andi (inst maketa),84,RAÏBEL,RAIBEL UNIVERSITY,https://mp3d.jamendo.com/download/track/78175/mp32/,instrumental,NULL,neutral,electric,veryhigh,"electronic, world, reggae","drum, electricguitar"
3962,SEX IT UP,318,FOXAPET,P-F-M,https://mp3d.jamendo.com/download/track/3962/mp32/,vocal,en,male,electric,medium,"funk, disco, rnb, groove","voice, guitar, drum"
4560,Chocolat,197,David Schombert,ELECTRON,https://mp3d.jamendo.com/download/track/4560/mp32/,instrumental,NULL,neutral,electric,veryhigh,"jazz, ambient, chillout, lounge","drummachine, saxophone, bass"
880,Selig Waehrt am Laengsten !,307,LUXUS,A Fart in your General Direction,https://mp3d.jamendo.com/download/track/880/mp32/,instrumental,NULL,female,NULL,veryhigh,"hiphop, rnb","guitar, drum, bass"
5965,Mopj,66,Teäl,Oocsh EP,https://mp3d.jamendo.com/download/track/5965/mp32/,instrumental,NULL,neutral,electric,veryhigh,"hiphop, experimental, electronic, alternative",NULL
34896,HFV - Drop Dead (produced by Moodstarrr),143,Moodstarrr Productions,Moodstarrr Productions presents: DA NU GERMAN UNDERGROUND (V,https://mp3d.jamendo.com/download/track/34896/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rap, rnb",voice
5961,Minietch,131,Teäl,Oocsh EP,https://mp3d.jamendo.com/download/track/5961/mp32/,instrumental,NULL,neutral,electric,medium,"electronic, experimental, alternative",NULL
21632,As Clear As Daylight,243,Red Lion,I,https://mp3d.jamendo.com/download/track/21632/mp32/,instrumental,NULL,neutral,electric,veryhigh,world,NULL
39857,Zanshin,278,Focolitus,Expelir demasiados humores do cérebro,https://mp3d.jamendo.com/download/track/39857/mp32/,vocal,NULL,male,NULL,NULL,"rock, punk, metal, world","voice, guitar, drum"
244941,Mimétiques,129,Xcyril,Various Tests,https://mp3d.jamendo.com/download/track/244941/mp32/,instrumental,NULL,neutral,NULL,medium,"electronic, ambient, soundtrack, newage",piano
1288,norman mailer (two things among an infinity of others),268,Pull My Daisy (Ex Lillian Gish),Yellow Cake & Velvet Crash,https://mp3d.jamendo.com/download/track/1288/mp32/,vocal,NULL,male,electric,medium,"rock, electronic, noise","voice, guitar"
81484,L'internationale,288,WANNAbe,Anarchia 2007,https://mp3d.jamendo.com/download/track/81484/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"electronic, metal, fusion, classical","piano, strings"
19122,minister morgan,284,Pharmacopia,holistic audio,https://mp3d.jamendo.com/download/track/19122/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"soundtrack, jazz, electronic","brass, woodwind"
38983,Feat. Fuerza Delta -Hip Hop - Los Intokables,405,Los Intokables del reggaeton,From My Guetto,https://mp3d.jamendo.com/download/track/38983/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb","voice, guitar"
4632,Jan song,294,Alexander Blu,Some of my works from 1995-2005,https://mp3d.jamendo.com/download/track/4632/mp32/,instrumental,NULL,neutral,electric,medium,"electronic, downtempo, easylistening, ambient","piano, synthesizer"
257634,Fear,170,Michał Drachal,Transcendental,https://mp3d.jamendo.com/download/track/257634/mp32/,vocal,NULL,NULL,NULL,medium,newage,voice
6299,Beers's drunker song,149,Redmind,Get into the coma,https://mp3d.jamendo.com/download/track/6299/mp32/,instrumental,NULL,male,electric,medium,"rock, metal, hardcore, hardrock",guitar
3523,Shift,211,humeka,Discuss,https://mp3d.jamendo.com/download/track/3523/mp32/,instrumental,NULL,neutral,electric,medium,"electronic, techno, minimal",NULL
32347,In a Hurry,229,Stephan Kulla,Atlantique,https://mp3d.jamendo.com/download/track/32347/mp32/,vocal,NULL,male,NULL,medium,"rock, latin, world","voice, guitar, drum"
1359,Couleur sang,313,X-RAY POP,Live,https://mp3d.jamendo.com/download/track/1359/mp32/,vocal,NULL,NULL,NULL,NULL,jazz,"voice, guitar, drum"
6107,Gas,311,Mobyl,Parallelepipedic EP,https://mp3d.jamendo.com/download/track/6107/mp32/,instrumental,NULL,neutral,electric,verylow,"electronic, soundtrack, alternative, experimental",NULL
8871,Harvest Moon,359,Naetherna,Naetherna (MCD),https://mp3d.jamendo.com/download/track/8871/mp32/,vocal,NULL,NULL,NULL,medium,"metal, rock, hardrock, death","voice, guitar, drum"
743,Matter robber (a wish),300,Gina Artworth,sans titre,https://mp3d.jamendo.com/download/track/743/mp32/,vocal,NULL,NULL,NULL,medium,rock,"voice, guitar, drum"
1957,"Your sound, my skin",91,DOC PILOT,CASA NO VOX,https://mp3d.jamendo.com/download/track/1957/mp32/,instrumental,NULL,NULL,NULL,medium,ambient,piano
78474,process filled,133,Wasaru,Fragments of Stories,https://mp3d.jamendo.com/download/track/78474/mp32/,instrumental,NULL,neutral,acoustic,medium,"soundtrack, electronic, classical, hiphop","strings, woodwind, brass"
1180,l'équation chimique,202,...anabase*,expédition vers l'intérieur,https://mp3d.jamendo.com/download/track/1180/mp32/,vocal,NULL,female,NULL,veryhigh,"rock, pop","voice, guitar, piano"
8143,L'homme,192,Juice lee,Sombre...,https://mp3d.jamendo.com/download/track/8143/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rap, rnb","piano, voice, violin"
13709,Adc Doz It,228,ADC LEVEL,Ghetto DreamA,https://mp3d.jamendo.com/download/track/13709/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"electronic, hiphop, ambient",NULL
42380,Obvious One can Obey,272,The 462nd Zinnias,Indeed,https://mp3d.jamendo.com/download/track/42380/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"electronic, drumnbass, techno, hiphop","guitar, piano"
3316,toute seule,264,SOULDAYS,longueur d'onde ,https://mp3d.jamendo.com/download/track/3316/mp32/,instrumental,NULL,NULL,NULL,veryhigh,rock,"guitar, drum, piano"
28103,Unconditional Luv,284,AkerUi,The Musik Vol. One,https://mp3d.jamendo.com/download/track/28103/mp32/,vocal,en,female,electric,veryhigh,reggae,"voice, guitar"
3216,Non freezing,379,Chroma,Second,https://mp3d.jamendo.com/download/track/3216/mp32/,instrumental,NULL,neutral,electric,verylow,electronic,NULL
83092,Génesis de Amor,240,RAEMIM,Perú Luz,https://mp3d.jamendo.com/download/track/83092/mp32/,vocal,NULL,male,NULL,verylow,newage,"voice, guitar, piano"
86884,Creepy Night,355,Kryos Project,Kryos Noise,https://mp3d.jamendo.com/download/track/86884/mp32/,vocal,NULL,NULL,NULL,medium,"rock, psychedelic, newage, progressive","voice, guitar, drum"
12858,Clear Skies (remix),188,The TenGooz,Elixir,https://mp3d.jamendo.com/download/track/12858/mp32/,vocal,NULL,male,NULL,NULL,"rock, funk, rnb","voice, guitar, drum"
42356,Grab your Guns,277,MackaRonny Iceberg,Gængsterr,https://mp3d.jamendo.com/download/track/42356/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb",voice
18495,Mauvais Sort,276,Wombat,Une Pierre à l'Edifice,https://mp3d.jamendo.com/download/track/18495/mp32/,vocal,NULL,male,NULL,medium,"rock, metal, hardrock","voice, guitar, drum"
3352,Aridness,152,Liquid concept,Loaded EP,https://mp3d.jamendo.com/download/track/3352/mp32/,instrumental,NULL,neutral,electric,medium,"electronic, techno, alternative, experimental",NULL
35208,On raccroche pas comme ca ,232,neantprod,RAP REEL,https://mp3d.jamendo.com/download/track/35208/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb",voice
16170,A quoi bon ?,142,Pivert,Histoires,https://mp3d.jamendo.com/download/track/16170/mp32/,vocal,NULL,male,NULL,veryhigh,"pop, rock, world, popfolk","voice, guitar"
12305,Sweet swing,251,Trafic de Blues,Fin de cavale,https://mp3d.jamendo.com/download/track/12305/mp32/,instrumental,NULL,neutral,electric,veryhigh,"blues, march","woodwind, drum, guitar"
5811,CHOSE ETRANGE,172,DRDJEKILL,DRDJEKILL 2,https://mp3d.jamendo.com/download/track/5811/mp32/,instrumental,NULL,NULL,NULL,medium,"latin, jazz, pop, world","piano, drum"
18866,17 - KID CHARLEMAGNE - Kid Charlemania (part2),168,Alterlabel,alterlabel sampler volume1,https://mp3d.jamendo.com/download/track/18866/mp32/,NULL,NULL,NULL,NULL,NULL,"hiphop, soundtrack",NULL
18228,Pianism5,1199,Jampoet,Pianism,https://mp3d.jamendo.com/download/track/18228/mp32/,instrumental,NULL,NULL,NULL,verylow,jazz,piano
12106,Grown,299,POSITIV HATE,REDEMPTION,https://mp3d.jamendo.com/download/track/12106/mp32/,NULL,NULL,NULL,NULL,NULL,"metal, symphonic",NULL
25245,Beautiful,148,Celestial Aeon Project,Fantasy,https://mp3d.jamendo.com/download/track/25245/mp32/,instrumental,NULL,neutral,electric,veryhigh,"soundtrack, orchestral","strings, harp, piano"
31746,Ranza,350,Die drei Lenöre,Schlampengold,https://mp3d.jamendo.com/download/track/31746/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, pop","voice, piano"
36984,For Danielle (Kalimba Solo),105,SaReGaMa,Spirit of Kalimba,https://mp3d.jamendo.com/download/track/36984/mp32/,instrumental,NULL,neutral,electric,veryhigh,"ambient, world, asian, african","didgeridoo, djembe, flute"
200,Papy HxC,173,TriFace,3 Saucisses Dans Une Bulle,https://mp3d.jamendo.com/download/track/200/mp32/,vocal,NULL,male,NULL,NULL,"rock, metal, hardrock","voice, guitar, drum"
1098,Escape From Madness,494,Religionnaire,Religionnaire I,https://mp3d.jamendo.com/download/track/1098/mp32/,instrumental,NULL,NULL,NULL,medium,"pop, electronic",NULL
26905,Samba Para Angeles,267,Red Lion,II,https://mp3d.jamendo.com/download/track/26905/mp32/,instrumental,NULL,neutral,electric,veryhigh,world,"guitar, drum, woodwind"
13825,Ravenous Blood,231,Cynicism,The Path of Self-Sacrificing Destruction,https://mp3d.jamendo.com/download/track/13825/mp32/,vocal,en,male,electric,verylow,"rock, metal, gothic, alternative","voice, guitar, drum"
226383,Amn3syA 3,236,Vernoux,Amn3syA 3,https://mp3d.jamendo.com/download/track/226383/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"soundtrack, newage, pop","strings, keyboard"
39368,Mensonge,237,WANNAbe,Amnesty,https://mp3d.jamendo.com/download/track/39368/mp32/,vocal,NULL,male,NULL,veryhigh,"rock, electronic, metal, fusion","voice, guitar"
5334,Bossa Lente,67,Tycho Brahé,Tycho Brahé,https://mp3d.jamendo.com/download/track/5334/mp32/,instrumental,NULL,NULL,NULL,veryhigh,jazz,guitar
19258,long as you know,237,Pharmacopia,to years two long too day,https://mp3d.jamendo.com/download/track/19258/mp32/,instrumental,NULL,neutral,electric,medium,"electronic, jazz, soundtrack","strings, brass"
2414,Silence Armé 3 + Hier Aujourd'hui et Demain,240,Bolchoï,S/T,https://mp3d.jamendo.com/download/track/2414/mp32/,vocal,NULL,male,NULL,medium,rock,"voice, guitar"
80518,Rameau's menuet,160,mmb digidesigns,Fresh,https://mp3d.jamendo.com/download/track/80518/mp32/,instrumental,NULL,NULL,NULL,verylow,"classical, electronic",strings
80368,Le cannabis,208,La Diarrhée Verbale,Même la merde peut devenir un produit Marketing,https://mp3d.jamendo.com/download/track/80368/mp32/,vocal,NULL,male,NULL,verylow,"latin, world, alternative",voice
43772,The beast (produced by Moodstarrr),120,Moodstarrr Productions,Early Bong Adventures Vol. 1,https://mp3d.jamendo.com/download/track/43772/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"hiphop, triphop, rnb",NULL
246349,Justiciero,315,Santiago Trigueros,El Valle De Los Sueños,https://mp3d.jamendo.com/download/track/246349/mp32/,instrumental,NULL,NULL,NULL,medium,"newage, electronic, soundtrack, easylistening",NULL
37718,Between Being and Ego,315,Of The I,Demo-noid E.P.,https://mp3d.jamendo.com/download/track/37718/mp32/,instrumental,en,NULL,electric,veryhigh,"rock, progressive, metal, alternative",piano
9881,Prolix,131,JT Bruce,Anomalous Material,https://mp3d.jamendo.com/download/track/9881/mp32/,instrumental,NULL,neutral,electric,veryhigh,"rock, metal","drum, guitar, bass"
74272,Zaidín,272,LaBarcaDeSua,Artilugios para abrir un cuento,https://mp3d.jamendo.com/download/track/74272/mp32/,vocal,es,female,electric,veryhigh,"latin, jazz, rock, world","guitar, drum, voice"
14398,Leve toi,308,FRONTSIDE,Self - Control,https://mp3d.jamendo.com/download/track/14398/mp32/,instrumental,NULL,NULL,NULL,medium,"metal, hardrock, rock","guitar, drum"
38770,Tartine,64,Fadièse,"Pomponette II, le retour",https://mp3d.jamendo.com/download/track/38770/mp32/,instrumental,NULL,neutral,electric,medium,classical,"guitar, piano"
33271,Persian Tales,245,Marker Beacon,Demo_2006,https://mp3d.jamendo.com/download/track/33271/mp32/,instrumental,NULL,NULL,NULL,medium,"rock, metal, hardrock","guitar, drum"
3569,marked by death,216,Liquid concept,Defragmented EP,https://mp3d.jamendo.com/download/track/3569/mp32/,instrumental,NULL,neutral,electric,medium,"electronic, techno, alternative, experimental",NULL
5090,Novembre,163,Tom La Meche,Personnel,https://mp3d.jamendo.com/download/track/5090/mp32/,instrumental,NULL,neutral,acoustic,low,"easylistening, classical, jazz, improvisation","acousticguitar, guitar"
286,Terroriste terrorisé,305,Alchimie,Adversité,https://mp3d.jamendo.com/download/track/286/mp32/,vocal,NULL,male,NULL,medium,"rock, pop, alternative","voice, guitar, drum"
10630,Smooth,196,Hasch'm'Méneum,Maxi Mome,https://mp3d.jamendo.com/download/track/10630/mp32/,instrumental,NULL,NULL,NULL,NULL,"acidjazz, alternative, experimental, triphop",NULL
157970,The wait,112,Xavier Sansac,The Next,https://mp3d.jamendo.com/download/track/157970/mp32/,instrumental,NULL,NULL,NULL,medium,"soundtrack, ambient, electronic, newage",NULL
167034,El secret del mar,367,Roger Subirana Mata,Secrets,https://mp3d.jamendo.com/download/track/167034/mp32/,vocal,NULL,neutral,electric,verylow,"newage, soundtrack, chillout, easylistening","violin, drum, voice"
57064,La Violence (Slam),154,Funkybabydoc,follow that groove,https://mp3d.jamendo.com/download/track/57064/mp32/,vocal,NULL,male,NULL,medium,"latin, world",voice
4074,18 - Sur la grand-route,90,Christian DIDELOT,Projet 1'30 : la suite,https://mp3d.jamendo.com/download/track/4074/mp32/,instrumental,NULL,NULL,NULL,verylow,"electronic, dubstep",NULL
89275,More than more,236,Nobody,Nobody is Nobody,https://mp3d.jamendo.com/download/track/89275/mp32/,vocal,NULL,male,electric,verylow,"pop, reggae, soul, easylistening","voice, guitar"
1095,I Was Just a Looser,312,Religionnaire,Religionnaire I,https://mp3d.jamendo.com/download/track/1095/mp32/,instrumental,NULL,NULL,NULL,medium,"pop, electronic, rock",guitar
8144,Ma perle,262,Juice lee,Sombre...,https://mp3d.jamendo.com/download/track/8144/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rap, rnb","voice, guitar, piano"
246597,Tormento,110,Fabio Confalone,OST,https://mp3d.jamendo.com/download/track/246597/mp32/,instrumental,NULL,neutral,electric,NULL,"soundtrack, newage, classical, ambient","strings, piano"
3098,Amour pas touche,169,DRDJEKILL,DRDJEKILL 3,https://mp3d.jamendo.com/download/track/3098/mp32/,vocal,fr,male,electric,medium,"pop, jazz","piano, voice"
1133,Ego kiss,230,Fast Friday,Memories in our mirrors,https://mp3d.jamendo.com/download/track/1133/mp32/,vocal,NULL,male,NULL,medium,"rock, metal, hardrock","voice, guitar, drum"
5396,You and I,612,The shining men,From outer space,https://mp3d.jamendo.com/download/track/5396/mp32/,instrumental,NULL,neutral,electric,medium,"electronic, techno, alternative, experimental",NULL
47323,Classica Opera,904,Dealmantis,Le Phoenix,https://mp3d.jamendo.com/download/track/47323/mp32/,NULL,NULL,NULL,NULL,NULL,"electronic, classical",strings
2462,Reality falls,345,Man-machine connexion,first,https://mp3d.jamendo.com/download/track/2462/mp32/,instrumental,NULL,NULL,NULL,medium,"electronic, minimal, techno",NULL
793,Each tear,249,Bluster,First Thrills,https://mp3d.jamendo.com/download/track/793/mp32/,vocal,NULL,male,NULL,veryhigh,rock,"voice, guitar, drum"
163973,Moments,229,Xavier Sansac,Unipluriel,https://mp3d.jamendo.com/download/track/163973/mp32/,instrumental,NULL,NULL,NULL,medium,"newage, triphop, downtempo",NULL
127340,r1 - the moment stops,288,Rebellenherz,r1 - flickering road,https://mp3d.jamendo.com/download/track/127340/mp32/,instrumental,NULL,neutral,NULL,veryhigh,"soundtrack, newage","strings, woodwind, piano"
37065,Be to used,210,Dunder Świstak,Ride!,https://mp3d.jamendo.com/download/track/37065/mp32/,NULL,NULL,NULL,NULL,NULL,"electronic, experimental, alternative, metal",NULL
5972,tekila manouche,457,Dr Mush,1,https://mp3d.jamendo.com/download/track/5972/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"electronic, drumnbass",NULL
90068,Alone in the white forest,239,Oursvince,Around,https://mp3d.jamendo.com/download/track/90068/mp32/,instrumental,NULL,neutral,NULL,medium,"ambient, newage, electronic","glockenspiel, xylophone, synthesizer"
73536,Ambiance de la jungle mystérieuse,129,Philippe Mangold,Gorilles des montagnes,https://mp3d.jamendo.com/download/track/73536/mp32/,instrumental,NULL,NULL,NULL,verylow,"soundtrack, world, newage",strings
10815,George B's meditation (after kissing a nuclear bomb),287,The Abogix (J.K.) Starallüren Project By Reznamor,George Bush's great adventure between war and horror,https://mp3d.jamendo.com/download/track/10815/mp32/,instrumental,NULL,NULL,NULL,medium,"soundtrack, electronic, jazz",synthesizer
42382,V12,160,The 462nd Zinnias,Indeed,https://mp3d.jamendo.com/download/track/42382/mp32/,instrumental,NULL,NULL,NULL,medium,"techno, hiphop, electronic, drumnbass",piano
7096,Un type banal,183,adel,chansons d'après midi,https://mp3d.jamendo.com/download/track/7096/mp32/,vocal,fr,female,acoustic,veryhigh,"pop, world, indie, chanson","drum, voice, guitar"
3522,The Sound,310,humeka,Discuss,https://mp3d.jamendo.com/download/track/3522/mp32/,instrumental,NULL,neutral,electric,medium,"electronic, house, techno, minimal",NULL
19930,Antonin Blues,117,David Law,Flyshoes - Même pas Mort !!,https://mp3d.jamendo.com/download/track/19930/mp32/,vocal,NULL,NULL,NULL,veryhigh,"blues, pop",voice
16772,Même pas en rêve,143,Laurent Sarrote,Découverte n°1,https://mp3d.jamendo.com/download/track/16772/mp32/,instrumental,NULL,NULL,NULL,veryhigh,jazz,"brass, woodwind, piano"
108936,Phön - Bitte,105,Bluebox Sampler,Bluebox Sampler Vol. 2,https://mp3d.jamendo.com/download/track/108936/mp32/,vocal,NULL,NULL,NULL,veryhigh,"rock, pop, reggae, electronic","voice, guitar"
6248,La serenite,249,Xcyril,Musiques pour films,https://mp3d.jamendo.com/download/track/6248/mp32/,instrumental,NULL,neutral,electric,medium,"classical, soundtrack",piano
35347,Vendredi,235,Circus Marcus,Au revoir,https://mp3d.jamendo.com/download/track/35347/mp32/,instrumental,NULL,NULL,acoustic,NULL,"classical, minimal, jazz",piano
19538,she is not a human!,256,Omars Attacks,Strawberries from outer space,https://mp3d.jamendo.com/download/track/19538/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"triphop, downtempo, hiphop",guitar
38639,Hop,276,Kapela na Dobry Dzień,Przez tę naszą wieś,https://mp3d.jamendo.com/download/track/38639/mp32/,vocal,NULL,female,electric,medium,"folk, world, rock, pop","voice, guitar, drum"
547,Sick Fist,151,Nonsense,Burning Inside,https://mp3d.jamendo.com/download/track/547/mp32/,vocal,NULL,male,NULL,NULL,"metal, hardrock, rock","voice, guitar, drum"
44747,d,272,Lo Fi Lazer,Friday 13th Live,https://mp3d.jamendo.com/download/track/44747/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"world, noise, soundtrack",NULL
